signature_id,Sub_Status,status_message_id,signature
,0xC000023F,STATUS_PORT_UNREACHABLE,"No service is operating at the destination port of the transport on the remote system"
,0xC0000240,STATUS_REQUEST_ABORTED,"The request was aborted"
,0xC0000241,STATUS_CONNECTION_ABORTED,"The transport connection was aborted by the local system"
,0xC0000242,STATUS_BAD_COMPRESSION_BUFFER,"The specified buffer contains ill-formed data"
,0xC0000243,STATUS_USER_MAPPED_FILE,"The requested operation cannot be performed on a file with a user mapped section open"
,0xC0000244,STATUS_AUDIT_FAILED,"{Audit Failed} An attempt to generate a security audit failed"
,0xC0000245,STATUS_TIMER_RESOLUTION_NOT_SET,"The timer resolution was not previously set by the current process"
,0xC0000246,STATUS_CONNECTION_COUNT_LIMIT,"A connection to the server could not be made because the limit on the number of concurrent connections for this account has been reached"
,0xC0000247,STATUS_LOGIN_TIME_RESTRICTION,"Attempting to login during an unauthorized time of day for this account"
,0xC0000248,STATUS_LOGIN_WKSTA_RESTRICTION,"The account is not authorized to login from this station"
,0xC0000249,STATUS_IMAGE_MP_UP_MISMATCH,"{UP/MP Image Mismatch} The image %hs has been modified for use on a uniprocessor system, but you are running it on a multiprocessor machine. Please reinstall the image file"
,0xC0000250,STATUS_INSUFFICIENT_LOGON_INFO,"There is insufficient account information to log you on"
,0xC0000251,STATUS_BAD_DLL_ENTRYPOINT,"{Invalid DLL Entrypoint} The dynamic link library %hs is not written correctly. The stack pointer has been left in an inconsistent state. The entrypoint should be declared as WINAPI or STDCALL. Select YES to fail the DLL load. Select NO to continue execution. Selecting NO may cause the application to operate incorrectly"
,0xC0000252,STATUS_BAD_SERVICE_ENTRYPOINT,"{Invalid Service Callback Entrypoint} The %hs service is not written correctly. The stack pointer has been left in an inconsistent state. The callback entrypoint should be declared as WINAPI or STDCALL. Selecting OK will cause the service to continue operation. However, the service process may operate incorrectly"
,0xC0000253,STATUS_LPC_REPLY_LOST,"The server received the messages but did not send a reply"
,0xC0000254,STATUS_IP_ADDRESS_CONFLICT1,"There is an IP address conflict with another system on the network"
,0xC0000255,STATUS_IP_ADDRESS_CONFLICT2,"There is an IP address conflict with another system on the network"
,0xC0000256,STATUS_REGISTRY_QUOTA_LIMIT,"{Low On Registry Space} The system has reached the maximum size allowed for the system part of the registry. Additional storage requests will be ignored"
,0xC0000257,STATUS_PATH_NOT_COVERED,"The contacted server does not support the indicated part of the DFS namespace"
,0xC0000258,STATUS_NO_CALLBACK_ACTIVE,"A callback return system service cannot be executed when no callback is active"
,0xC0000259,STATUS_LICENSE_QUOTA_EXCEEDED,"The service being accessed is licensed for a particular number of connections. No more connections can be made to the service at this time because there are already as many connections as the service can accept"
,0xC000025A,STATUS_PWD_TOO_SHORT,"The password provided is too short to meet the policy of your user account. Please choose a longer password"
,0xC000025B,STATUS_PWD_TOO_RECENT,"The policy of your user account does not allow you to change passwords too frequently. This is done to prevent users from changing back to a familiar, but potentially discovered, password. If you feel your password has been compromised then please contact your administrator immediately to have a new one assigned"
,0xC000025C,STATUS_PWD_HISTORY_CONFLICT,"You have attempted to change your password to one that you have used in the past. The policy of your user account does not allow this. Please select a password that you have not previously used"
,0xC000025E,STATUS_PLUGPLAY_NO_DEVICE,"You have attempted to load a legacy device driver while its device instance had been disabled"
,0xC000025F,STATUS_UNSUPPORTED_COMPRESSION,"The specified compression format is unsupported"
,0xC0000260,STATUS_INVALID_HW_PROFILE,"The specified hardware profile configuration is invalid"
,0xC0000261,STATUS_INVALID_PLUGPLAY_DEVICE_PATH,"The specified Plug and Play registry device path is invalid"
,0xC0000262,STATUS_DRIVER_ORDINAL_NOT_FOUND,"{Driver Entry Point Not Found} The %hs device driver could not locate the ordinal %ld in driver %hs"
,0xC0000263,STATUS_DRIVER_ENTRYPOINT_NOT_FOUND,"{Driver Entry Point Not Found} The %hs device driver could not locate the entry point %hs in driver %hs"
,0xC0000264,STATUS_RESOURCE_NOT_OWNED,"{Application Error} The application attempted to release a resource it did not own. Click OK to terminate the application"
,0xC0000265,STATUS_TOO_MANY_LINKS,"An attempt was made to create more links on a file than the file system supports"
,0xC0000266,STATUS_QUOTA_LIST_INCONSISTENT,"The specified quota list is internally inconsistent with its descriptor"
,0xC0000267,STATUS_FILE_IS_OFFLINE,"The specified file has been relocated to offline storage"
,0xC0000268,STATUS_EVALUATION_EXPIRATION,"{Windows Evaluation Notification} The evaluation period for this installation of Windows has expired. This system will shutdown in 1 hour. To restore access to this installation of Windows, please upgrade this installation using a licensed distribution of this product"
,0xC0000269,STATUS_ILLEGAL_DLL_RELOCATION,"{Illegal System DLL Relocation} The system DLL %hs was relocated in memory. The application will not run properly. The relocation occurred because the DLL %hs occupied an address range reserved for Windows system DLLs. The vendor supplying the DLL should be contacted for a new DLL"
,0xC000026A,STATUS_LICENSE_VIOLATION,"{License Violation} The system has detected tampering with your registered product type. This is a violation of your software license. Tampering with product type is not permitted"
,0xC000026B,STATUS_DLL_INIT_FAILED_LOGOFF,"{DLL Initialization Failed} The application failed to initialize because the window station is shutting down"
,0xC000026C,STATUS_DRIVER_UNABLE_TO_LOAD,"{Unable to Load Device Driver} %hs device driver could not be loaded. Error Status was 0x%x"
,0xC000026D,STATUS_DFS_UNAVAILABLE,"DFS is unavailable on the contacted server"
,0xC000026E,STATUS_VOLUME_DISMOUNTED,"An operation was attempted to a volume after it was dismounted"
,0xC000026F,STATUS_WX86_INTERNAL_ERROR,"An internal error occurred in the Win32 x86 emulation subsystem"
,0xC0000270,STATUS_WX86_FLOAT_STACK_CHECK,"Win32 x86 emulation subsystem Floating-point stack check"
,0xC0000271,STATUS_VALIDATE_CONTINUE,"The validation process needs to continue on to the next step"
,0xC0000272,STATUS_NO_MATCH,"There was no match for the specified key in the index"
,0xC0000273,STATUS_NO_MORE_MATCHES,"There are no more matches for the current index enumeration"
,0xC0000275,STATUS_NOT_A_REPARSE_POINT,"The file or directory is not a reparse point"
,0xC0000276,STATUS_IO_REPARSE_TAG_INVALID,"The Windows I/O reparse tag passed for the reparse point is invalid"
,0xC0000277,STATUS_IO_REPARSE_TAG_MISMATCH,"The Windows I/O reparse tag does not match the one present in the reparse point"
,0xC0000278,STATUS_IO_REPARSE_DATA_INVALID,"The user data passed for the reparse point is invalid"
,0xC0000279,STATUS_IO_REPARSE_TAG_NOT_HANDLED,"The layered file system driver for this IO tag did not handle it when needed"
,0xC000027A,STATUS_PWD_TOO_LONG,"The password provided is too long to meet the policy of your user account. Please choose a shorter password"
,0xC000027B,STATUS_STOWED_EXCEPTION,"An application-internal exception has occurred"
,0xC000027C,STATUS_CONTEXT_STOWED_EXCEPTION,"An application-internal exception has occurred"
,0xC0000280,STATUS_REPARSE_POINT_NOT_RESOLVED,"The symbolic link could not be resolved even though the initial file name is valid"
,0xC0000281,STATUS_DIRECTORY_IS_A_REPARSE_POINT,"The directory is a reparse point"
,0xC0000282,STATUS_RANGE_LIST_CONFLICT,"The range could not be added to the range list because of a conflict"
,0xC0000283,STATUS_SOURCE_ELEMENT_EMPTY,"The specified medium changer source element contains no media"
,0xC0000284,STATUS_DESTINATION_ELEMENT_FULL,"The specified medium changer destination element already contains media"
,0xC0000285,STATUS_ILLEGAL_ELEMENT_ADDRESS,"The specified medium changer element does not exist"
,0xC0000286,STATUS_MAGAZINE_NOT_PRESENT,"The specified element is contained within a magazine that is no longer present"
,0xC0000287,STATUS_REINITIALIZATION_NEEDED,"The device requires reinitialization due to hardware errors"
,0x80000288,STATUS_DEVICE_REQUIRES_CLEANING,"The device has indicated that cleaning is necessary"
,0x80000289,STATUS_DEVICE_DOOR_OPEN,"The device has indicated that its door is open. Further operations require it closed and secured"
,0xC000028A,STATUS_ENCRYPTION_FAILED,"The file encryption attempt failed"
,0xC000028B,STATUS_DECRYPTION_FAILED,"The file decryption attempt failed"
,0xC000028C,STATUS_RANGE_NOT_FOUND,"The specified range could not be found in the range list"
,0xC000028D,STATUS_NO_RECOVERY_POLICY,"There is no encryption recovery policy configured for this system"
,0xC000028E,STATUS_NO_EFS,"The required encryption driver is not loaded for this system"
,0xC000028F,STATUS_WRONG_EFS,"The file was encrypted with a different encryption driver than is currently loaded"
,0xC0000290,STATUS_NO_USER_KEYS,"There are no EFS keys defined for the user"
,0xC0000291,STATUS_FILE_NOT_ENCRYPTED,"The specified file is not encrypted"
,0xC0000292,STATUS_NOT_EXPORT_FORMAT,"The specified file is not in the defined EFS export format"
,0xC0000293,STATUS_FILE_ENCRYPTED,"The specified file is encrypted and the user does not have the ability to decrypt it"
,0x40000294,STATUS_WAKE_SYSTEM,"The system has awoken"
,0xC0000295,STATUS_WMI_GUID_NOT_FOUND,"The guid passed was not recognized as valid by a WMI data provider"
,0xC0000296,STATUS_WMI_INSTANCE_NOT_FOUND,"The instance name passed was not recognized as valid by a WMI data provider"
,0xC0000297,STATUS_WMI_ITEMID_NOT_FOUND,"The data item id passed was not recognized as valid by a WMI data provider"
,0xC0000298,STATUS_WMI_TRY_AGAIN,"The WMI request could not be completed and should be retried"
,0xC0000299,STATUS_SHARED_POLICY,"The policy object is shared and can only be modified at the root"
,0xC000029A,STATUS_POLICY_OBJECT_NOT_FOUND,"The policy object does not exist when it should"
,0xC000029B,STATUS_POLICY_ONLY_IN_DS,"The requested policy information only lives in the Ds"
,0xC000029C,STATUS_VOLUME_NOT_UPGRADED,"The volume must be upgraded to enable this feature"
,0xC000029D,STATUS_REMOTE_STORAGE_NOT_ACTIVE,"The remote storage service is not operational at this time"
,0xC000029E,STATUS_REMOTE_STORAGE_MEDIA_ERROR,"The remote storage service encountered a media error"
,0xC000029F,STATUS_NO_TRACKING_SERVICE,"The tracking (workstation) service is not running"
,0xC00002A0,STATUS_SERVER_SID_MISMATCH,"The server process is running under a SID different than that required by client"
,0xC00002A1,STATUS_DS_NO_ATTRIBUTE_OR_VALUE,"The specified directory service attribute or value does not exist"
,0xC00002A2,STATUS_DS_INVALID_ATTRIBUTE_SYNTAX,"The attribute syntax specified to the directory service is invalid"
,0xC00002A3,STATUS_DS_ATTRIBUTE_TYPE_UNDEFINED,"The attribute type specified to the directory service is not defined"
,0xC00002A4,STATUS_DS_ATTRIBUTE_OR_VALUE_EXISTS,"The specified directory service attribute or value already exists"
,0xC00002A5,STATUS_DS_BUSY,"The directory service is busy"
,0xC00002A6,STATUS_DS_UNAVAILABLE,"The directory service is not available"
,0xC00002A7,STATUS_DS_NO_RIDS_ALLOCATED,"The directory service was unable to allocate a relative identifier"
,0xC00002A8,STATUS_DS_NO_MORE_RIDS,"The directory service has exhausted the pool of relative identifiers"
,0xC00002A9,STATUS_DS_INCORRECT_ROLE_OWNER,"The requested operation could not be performed because the directory service is not the master for that type of operation"
,0xC00002AA,STATUS_DS_RIDMGR_INIT_ERROR,"The directory service was unable to initialize the subsystem that allocates relative identifiers"
,0xC00002AB,STATUS_DS_OBJ_CLASS_VIOLATION,"The requested operation did not satisfy one or more constraints associated with the class of the object"
,0xC00002AC,STATUS_DS_CANT_ON_NON_LEAF,"The directory service can perform the requested operation only on a leaf object"
,0xC00002AD,STATUS_DS_CANT_ON_RDN,"The directory service cannot perform the requested operation on the Relatively Defined Name (RDN) attribute of an object"
,0xC00002AE,STATUS_DS_CANT_MOD_OBJ_CLASS,"The directory service detected an attempt to modify the object class of an object"
